order_id,order_date,customer_id,region_code,market,category,channel,quantity,unit_price,discount_pct,order_amount,cogs
O-00256,2025-07-09,C-0740,APAC,ANZ,Software,Direct,13,536.69,0.3500,4535.03,2089.62
O-00257,2025-07-09,C-0778,US,US West,Hardware,Direct,16,3197.46,0.3500,33253.58,32789.76
O-00258,2025-07-09,C-0575,US,US West,Software,Online,24,342.90,0.2596,6093.60,2369.76
O-00259,2025-07-09,C-0116,US,US East,Services,Partner,42,574.21,0.3500,15675.93,14295.54
O-00260,2025-07-09,C-0560,EU,UK & Ireland,Services,Direct,20,502.61,0.3500,6533.93,6142.80
O-00261,2025-07-09,C-0277,EU,UK & Ireland,Software,Online,66,649.89,0.2446,32399.12,12964.38
O-00262,2025-07-10,C-0227,US,US East,Software,Partner,74,499.54,0.3429,24289.12,10912.04
O-00263,2025-07-10,C-0374,APAC,ANZ,Hardware,Partner,1,3553.36,0.3397,2346.28,2404.15
O-00264,2025-07-10,C-0347,US,US East,Software,Direct,37,196.05,0.3500,4715.00,2179.30
O-00265,2025-07-10,C-0214,US,US West,Hardware,Partner,5,487.44,0.3313,1629.83,1631.60
O-00266,2025-07-10,C-0372,US,US East,Software,Online,100,395.45,0.2397,30065.27,11361.00
O-00267,2025-07-10,C-0343,US,US West,Software,Direct,6,186.43,0.3500,727.08,323.52
O-00268,2025-07-10,C-0208,US,US East,Support & CS,Partner,6,1256.90,0.3500,4901.91,4044.60
O-00269,2025-07-10,C-0517,EU,UK & Ireland,Hardware,Direct,15,1408.37,0.3500,13731.61,14545.65
O-00270,2025-07-10,C-0380,US,US West,Hardware,Partner,7,3851.75,0.3374,17864.70,17160.85
O-00271,2025-07-10,C-0430,EU,UK & Ireland,Hardware,Partner,7,1925.29,0.3418,8870.45,9052.47
O-00272,2025-07-10,C-0271,EU,DACH,Services,Partner,36,646.19,0.3355,15458.23,14234.04
O-00273,2025-07-10,C-0080,EU,Benelux & Nordics,Hardware,Partner,8,1863.76,0.3500,9691.55,10057.12
O-00274,2025-07-10,C-0121,US,US East,Support & CS,Online,10,1762.49,0.2512,13198.30,9291.70
O-00275,2025-07-10,C-0269,EU,UK & Ireland,Software,Partner,108,159.86,0.3500,11222.17,5148.36
O-00276,2025-07-10,C-0515,APAC,Southeast Asia,Support & CS,Partner,5,1697.37,0.3435,5572.03,4646.15
O-00277,2025-07-10,C-0220,EU,UK & Ireland,Services,Direct,15,530.23,0.3500,5169.74,5130.00
O-00278,2025-07-10,C-0046,APAC,Japan,Services,Partner,17,222.67,0.3500,2460.50,2323.56
O-00279,2025-07-10,C-0663,EU,DACH,Support & CS,Direct,7,1514.71,0.3500,6891.93,5797.05
O-00280,2025-07-10,C-0053,APAC,Japan,Hardware,Online,14,3649.91,0.2520,38220.67,34583.50
O-00281,2025-07-10,C-0089,US,US West,Hardware,Online,16,2755.80,0.2371,33638.57,27896.80
O-00282,2025-07-10,C-0074,US,US West,Software,Direct,119,500.06,0.3500,38679.64,17237.15
O-00283,2025-07-10,C-0277,EU,UK & Ireland,Software,Online,85,341.36,0.2716,21133.97,8703.15
O-00284,2025-07-10,C-0250,EU,Benelux & Nordics,Software,Partner,82,478.17,0.3492,25516.73,11828.50
O-00285,2025-07-10,C-0063,EU,UK & Ireland,Hardware,Direct,2,3167.19,0.3500,4117.35,4143.88
O-00286,2025-07-10,C-0265,US,US Central,Hardware,Partner,14,2277.13,0.3418,20984.46,20890.10
O-00287,2025-07-10,C-0207,APAC,Japan,Hardware,Partner,4,1452.91,0.3500,3777.57,3891.76
O-00288,2025-07-10,C-0144,EU,Benelux & Nordics,Services,Direct,7,422.61,0.3500,1922.88,1851.43
O-00289,2025-07-11,C-0744,US,US East,Services,Partner,32,484.57,0.3500,10079.06,9689.92
O-00290,2025-07-11,C-0294,EU,Southern Europe,Hardware,Online,3,3258.28,0.2552,7280.11,6657.99
O-00291,2025-07-11,C-0034,US,US East,Software,Online,81,328.92,0.2551,19845.51,7962.30
O-00292,2025-07-11,C-0722,US,US East,Services,Partner,3,523.50,0.3374,1040.61,946.92
O-00293,2025-07-11,C-0338,EU,UK & Ireland,Hardware,Online,14,943.08,0.2537,9854.03,8595.72
O-00294,2025-07-11,C-0627,US,US Central,Software,Partner,90,556.42,0.3445,32828.24,14859.00
O-00295,2025-07-11,C-0597,APAC,ANZ,Hardware,Partner,1,1986.83,0.3421,1307.08,1340.18
O-00296,2025-07-11,C-0237,US,US Central,Software,Online,10,187.37,0.2459,1412.98,562.20
O-00297,2025-07-11,C-0126,EU,UK & Ireland,Support & CS,Online,4,728.05,0.2520,2178.36,1618.08
O-00298,2025-07-11,C-0462,EU,Benelux & Nordics,Hardware,Partner,5,3786.11,0.3320,12644.75,12978.75
O-00299,2025-07-11,C-0352,US,US West,Hardware,Online,5,2279.52,0.2586,8449.84,7480.35
O-00300,2025-07-11,C-0111,APAC,ANZ,Support & CS,Direct,7,1939.95,0.3500,8826.77,7704.97
O-00301,2025-07-11,C-0249,EU,DACH,Hardware,Direct,11,3071.06,0.3500,21958.08,22558.03
O-00302,2025-07-11,C-0711,US,US Central,Services,Online,28,422.06,0.2631,8708.30,7016.52
O-00303,2025-07-11,C-0599,EU,UK & Ireland,Hardware,Partner,9,2322.32,0.3398,13798.47,13590.36
O-00304,2025-07-11,C-0312,US,US West,Hardware,Partner,1,3486.14,0.3334,2323.99,2261.90
O-00305,2025-07-11,C-0488,US,US Central,Software,Partner,37,858.87,0.3374,21054.74,9352.86
O-00306,2025-07-11,C-0152,EU,DACH,Hardware,Partner,16,2702.78,0.3500,28108.91,29261.28
O-00307,2025-07-11,C-0765,US,US East,Services,Partner,13,546.17,0.3500,4615.14,4464.98
O-00308,2025-07-11,C-0583,EU,Benelux & Nordics,Services,Partner,15,175.54,0.3380,1743.18,1645.65
O-00309,2025-07-11,C-0325,US,US East,Support & CS,Partner,2,1409.35,0.3420,1854.80,1534.74
O-00310,2025-07-11,C-0428,US,US East,Hardware,Partner,18,513.02,0.3500,6002.33,6081.30
O-00311,2025-07-12,C-0340,EU,DACH,Services,Partner,29,207.36,0.3404,3966.65,3680.97
O-00312,2025-07-12,C-0146,US,US West,Support & CS,Partner,12,1700.58,0.3466,13334.60,11318.52
O-00313,2025-07-12,C-0438,APAC,Southeast Asia,Software,Direct,106,216.17,0.3500,14894.11,6790.36
O-00314,2025-07-12,C-0550,APAC,ANZ,Services,Partner,19,580.55,0.3422,7255.72,7035.13
O-00315,2025-07-12,C-0523,US,US West,Software,Partner,15,796.85,0.3500,7769.29,3491.25
O-00316,2025-07-12,C-0548,US,US Central,Hardware,Partner,13,2185.99,0.3500,18471.62,18569.98
O-00317,2025-07-12,C-0651,US,US Central,Hardware,Partner,12,2070.26,0.3500,16148.03,16243.68
O-00318,2025-07-12,C-0533,APAC,Japan,Software,Partner,43,580.17,0.3500,16215.75,7674.64
O-00319,2025-07-12,C-0034,US,US East,Support & CS,Partner,4,905.89,0.3404,2390.05,1963.52
O-00320,2025-07-12,C-0319,APAC,Japan,Hardware,Online,11,1002.44,0.2552,8213.11,7228.21
O-00321,2025-07-12,C-0488,US,US Central,Hardware,Partner,7,3218.04,0.3500,14642.08,14402.36
O-00322,2025-07-12,C-0754,EU,DACH,Services,Direct,9,214.39,0.3500,1254.18,1193.85
O-00323,2025-07-12,C-0722,US,US East,Hardware,Direct,9,944.29,0.3500,5524.10,5610.33
O-00324,2025-07-12,C-0693,EU,Southern Europe,Software,Direct,88,779.50,0.3500,44587.40,20802.32
O-00325,2025-07-12,C-0795,EU,DACH,Software,Partner,12,173.21,0.3483,1354.66,650.04
O-00326,2025-07-12,C-0393,EU,Southern Europe,Support & CS,Direct,8,1554.95,0.3500,8085.74,7089.12
O-00327,2025-07-12,C-0364,EU,DACH,Hardware,Direct,13,2345.70,0.3500,19821.17,19999.33
O-00328,2025-07-12,C-0086,EU,UK & Ireland,Services,Partner,14,539.30,0.3439,4953.96,4827.62
O-00329,2025-07-12,C-0402,APAC,Greater China,Services,Partner,43,551.53,0.3440,15556.48,15108.48
O-00330,2025-07-12,C-0787,US,US West,Support & CS,Partner,7,1052.85,0.3500,4790.47,4031.65
O-00331,2025-07-12,C-0294,EU,Southern Europe,Hardware,Direct,4,1099.74,0.3500,2859.32,3001.56
O-00332,2025-07-13,C-0437,US,US West,Software,Online,111,415.84,0.2774,33353.39,13601.94
O-00333,2025-07-13,C-0265,US,US Central,Software,Direct,42,733.08,0.3500,20013.08,9006.48
O-00334,2025-07-13,C-0287,US,US East,Software,Direct,9,834.41,0.3500,4881.30,2236.59
O-00335,2025-07-13,C-0161,APAC,ANZ,Services,Online,22,575.53,0.2425,9590.70,7735.86
O-00336,2025-07-13,C-0546,EU,Southern Europe,Support & CS,Direct,3,891.00,0.3500,1737.45,1523.19
O-00337,2025-07-13,C-0628,APAC,ANZ,Hardware,Direct,18,3027.39,0.3500,35420.46,35389.08
O-00338,2025-07-13,C-0616,US,US Central,Hardware,Online,2,406.71,0.2626,599.84,534.18
O-00339,2025-07-13,C-0113,US,US East,Hardware,Partner,15,2432.40,0.3375,24172.74,24116.55
O-00340,2025-07-13,C-0566,US,US West,Hardware,Partner,15,1796.17,0.3500,17512.66,17843.10
O-00341,2025-07-13,C-0576,EU,Benelux & Nordics,Services,Direct,21,335.38,0.3500,4577.94,4563.30
O-00342,2025-07-13,C-0670,APAC,Greater China,Hardware,Partner,8,952.80,0.3500,4954.56,5039.20
O-00343,2025-07-13,C-0724,EU,DACH,Hardware,Direct,10,3288.89,0.3500,21377.79,21575.90
O-00344,2025-07-13,C-0575,US,US West,Hardware,Partner,8,3105.72,0.3500,16149.74,16599.36
O-00345,2025-07-13,C-0187,EU,Benelux & Nordics,Support & CS,Partner,6,2106.13,0.3500,8213.91,7106.52
O-00346,2025-07-13,C-0535,EU,UK & Ireland,Support & CS,Direct,2,494.12,0.3500,642.36,564.96
O-00347,2025-07-13,C-0633,US,US Central,Software,Direct,7,796.22,0.3500,3622.80,1624.98
O-00348,2025-07-13,C-0464,US,US East,Hardware,Partner,13,4182.01,0.3485,35420.37,34774.35
O-00349,2025-07-13,C-0482,APAC,Greater China,Software,Partner,42,424.91,0.3500,11600.04,5513.34
O-00350,2025-07-13,C-0153,EU,DACH,Support & CS,Partner,12,495.29,0.3395,3925.58,3354.84
O-00351,2025-07-13,C-0025,APAC,Japan,Software,Partner,79,731.48,0.3338,38499.18,17532.47
O-00352,2025-07-13,C-0114,US,US Central,Hardware,Direct,10,3665.29,0.3500,23824.39,24048.40
O-00353,2025-07-13,C-0511,US,US East,Hardware,Direct,16,3012.71,0.3500,31332.18,31668.80
O-00354,2025-07-13,C-0237,US,US Central,Software,Partner,47,317.56,0.3494,9710.15,4519.99
O-00355,2025-07-13,C-0256,US,US Central,Software,Direct,13,645.29,0.3500,5452.70,2494.57
O-00356,2025-07-13,C-0089,US,US West,Services,Partner,45,336.89,0.3500,9854.03,9053.55
O-00357,2025-07-13,C-0288,EU,DACH,Hardware,Direct,11,3967.80,0.3500,28369.77,28877.42
O-00358,2025-07-13,C-0125,EU,DACH,Services,Direct,28,163.40,0.3500,2973.88,2881.48
O-00359,2025-07-13,C-0363,EU,DACH,Hardware,Partner,3,2535.15,0.3424,5001.59,5003.25
O-00360,2025-07-14,C-0312,US,US West,Software,Partner,79,352.18,0.3380,18417.53,8221.53
O-00361,2025-07-14,C-0292,APAC,Japan,Hardware,Partner,3,3855.00,0.3333,7710.67,7581.27
O-00362,2025-07-14,C-0123,APAC,Japan,Support & CS,Partner,1,1544.10,0.3500,1003.66,842.21
O-00363,2025-07-14,C-0628,APAC,ANZ,Hardware,Direct,13,1409.58,0.3500,11910.95,12057.89
O-00364,2025-07-14,C-0242,APAC,Japan,Services,Partner,8,401.68,0.3500,2088.74,1991.12
O-00365,2025-07-14,C-0216,APAC,Japan,Support & CS,Direct,12,781.81,0.3500,6098.12,5091.96
O-00366,2025-07-14,C-0530,APAC,Greater China,Hardware,Partner,16,3195.50,0.3500,33233.20,34295.68
O-00367,2025-07-14,C-0137,EU,DACH,Support & CS,Direct,11,1088.63,0.3500,7783.70,6749.49
O-00368,2025-07-14,C-0601,EU,Southern Europe,Support & CS,Partner,3,1648.45,0.3337,3295.33,2785.23
O-00369,2025-07-14,C-0220,EU,UK & Ireland,Hardware,Partner,8,3954.76,0.3409,20853.87,21010.40
O-00370,2025-07-14,C-0553,US,US Central,Hardware,Partner,9,2308.63,0.3500,13505.49,13115.43
O-00371,2025-07-14,C-0334,APAC,Japan,Hardware,Direct,16,3690.17,0.3500,38377.77,39590.72
O-00372,2025-07-14,C-0454,EU,DACH,Services,Direct,16,462.10,0.3500,4805.84,4712.32
O-00373,2025-07-14,C-0534,EU,UK & Ireland,Software,Partner,48,134.50,0.3500,4196.40,1939.20
O-00374,2025-07-14,C-0345,EU,UK & Ireland,Software,Partner,26,540.92,0.3470,9183.64,4367.22
O-00375,2025-07-14,C-0179,EU,DACH,Support & CS,Online,11,2115.63,0.2607,17204.40,12859.00
O-00376,2025-07-14,C-0734,US,US West,Software,Partner,103,181.62,0.3400,12346.51,5501.23
O-00377,2025-07-14,C-0371,EU,Benelux & Nordics,Support & CS,Direct,8,1777.96,0.3500,9245.39,7777.84
O-00378,2025-07-14,C-0787,US,US West,Services,Direct,20,302.33,0.3500,3930.29,3749.40
O-00379,2025-07-14,C-0450,US,US East,Hardware,Partner,13,4149.04,0.3500,35059.39,35966.45
O-00380,2025-07-14,C-0682,APAC,Southeast Asia,Software,Partner,50,293.44,0.3386,9704.56,4530.00
O-00381,2025-07-14,C-0659,EU,Benelux & Nordics,Software,Partner,41,131.94,0.3330,3608.36,1644.10
O-00382,2025-07-14,C-0556,US,US West,Hardware,Online,9,4067.09,0.2426,27723.67,23362.65
O-00383,2025-07-14,C-0618,EU,DACH,Hardware,Direct,13,3119.58,0.3500,26360.45,27136.20
O-00384,2025-07-14,C-0258,EU,UK & Ireland,Software,Online,83,742.00,0.2312,47346.78,18435.96
O-00385,2025-07-14,C-0729,US,US East,Hardware,Direct,1,2167.50,0.3500,1408.88,1425.23
O-00386,2025-07-14,C-0046,APAC,Japan,Software,Partner,71,398.73,0.3500,18401.39,8653.48
O-00387,2025-07-14,C-0658,US,US East,Hardware,Partner,9,1807.55,0.3414,10714.15,10743.21
O-00388,2025-07-14,C-0520,APAC,ANZ,Services,Online,9,206.82,0.2385,1417.51,1137.69
O-00389,2025-07-14,C-0407,EU,UK & Ireland,Software,Partner,56,68.79,0.3500,2503.96,1146.88
O-00390,2025-07-14,C-0799,APAC,Japan,Services,Partner,44,425.46,0.3500,12168.16,11494.56
O-00391,2025-07-14,C-0751,US,US West,Hardware,Partner,11,774.46,0.3407,5616.40,5408.59
O-00392,2025-07-14,C-0204,US,US Central,Support & CS,Online,1,457.20,0.2480,343.83,249.37
O-00393,2025-07-14,C-0136,EU,UK & Ireland,Software,Direct,21,587.02,0.3500,8012.82,3786.09
O-00394,2025-07-14,C-0719,APAC,Southeast Asia,Support & CS,Online,5,1860.46,0.2339,7126.41,5092.45
O-00395,2025-07-15,C-0278,EU,Southern Europe,Support & CS,Direct,6,2074.82,0.3500,8091.80,7082.64
O-00396,2025-07-15,C-0759,EU,UK & Ireland,Support & CS,Direct,7,771.37,0.3500,3509.73,2933.98
O-00397,2025-07-15,C-0523,US,US West,Services,Partner,18,124.83,0.3379,1487.66,1372.32
O-00398,2025-07-15,C-0759,EU,UK & Ireland,Support & CS,Online,9,1460.44,0.2651,9659.36,7347.15
O-00399,2025-07-15,C-0397,US,US East,Software,Partner,109,522.57,0.3497,37043.79,16393.60
O-00400,2025-07-15,C-0064,EU,UK & Ireland,Software,Partner,74,742.72,0.3500,35724.83,16812.06
O-00401,2025-07-15,C-0064,EU,UK & Ireland,Hardware,Direct,17,2262.17,0.3500,24996.98,26521.87
O-00402,2025-07-15,C-0519,US,US East,Software,Partner,113,125.13,0.3500,9190.80,4147.10
O-00403,2025-07-15,C-0471,US,US East,Software,Online,97,173.86,0.2586,12503.92,4892.68
O-00404,2025-07-15,C-0249,EU,DACH,Services,Partner,2,155.19,0.3409,204.57,191.04
O-00405,2025-07-15,C-0491,US,US East,Software,Partner,48,109.07,0.3388,3461.41,1544.16
O-00406,2025-07-15,C-0074,US,US West,Software,Direct,63,225.54,0.3500,9235.86,4321.17
O-00407,2025-07-15,C-0578,APAC,ANZ,Software,Partner,47,102.89,0.3500,3143.29,1433.03
O-00408,2025-07-15,C-0751,US,US West,Support & CS,Partner,4,1762.16,0.3500,4581.62,3711.56
O-00409,2025-07-15,C-0067,EU,UK & Ireland,Software,Online,112,843.38,0.2556,70316.20,27992.16
O-00410,2025-07-15,C-0664,APAC,Japan,Hardware,Partner,2,1655.55,0.3500,2152.22,2223.96
O-00411,2025-07-15,C-0464,US,US East,Software,Direct,90,409.62,0.3500,23962.77,10685.70
O-00412,2025-07-15,C-0279,US,US East,Software,Direct,65,373.29,0.3500,15771.50,7077.20
O-00413,2025-07-15,C-0085,US,US East,Software,Partner,103,64.20,0.3360,4390.56,1909.62
O-00414,2025-07-15,C-0237,US,US Central,Support & CS,Partner,7,291.86,0.3330,1362.64,1096.97
O-00415,2025-07-15,C-0658,US,US East,Software,Partner,101,840.78,0.3500,55197.21,25276.26
O-00416,2025-07-15,C-0139,EU,UK & Ireland,Services,Direct,4,318.48,0.3500,828.05,812.64
O-00417,2025-07-15,C-0555,APAC,Southeast Asia,Hardware,Partner,4,1949.23,0.3428,5124.37,5126.16
O-00418,2025-07-15,C-0364,EU,DACH,Hardware,Direct,17,1588.63,0.3500,17554.36,17775.71
O-00419,2025-07-15,C-0264,APAC,Greater China,Services,Direct,14,139.04,0.3500,1265.26,1244.74
O-00420,2025-07-16,C-0437,US,US West,Software,Partner,92,238.26,0.3492,14266.04,6447.36
O-00421,2025-07-16,C-0140,EU,Southern Europe,Hardware,Partner,16,375.09,0.3500,3900.94,4022.72
O-00422,2025-07-16,C-0225,US,US East,Hardware,Direct,6,1958.80,0.3500,7639.32,7700.82
O-00423,2025-07-16,C-0756,US,US West,Software,Online,87,66.37,0.2651,4243.68,1743.48
O-00424,2025-07-16,C-0543,APAC,Japan,Software,Partner,109,284.86,0.3500,20182.33,9388.17
O-00425,2025-07-16,C-0201,APAC,Greater China,Hardware,Partner,3,2641.36,0.3500,5150.65,5249.37
O-00426,2025-07-16,C-0089,US,US West,Software,Partner,42,186.78,0.3500,5099.09,2319.66
O-00427,2025-07-16,C-0455,US,US West,Software,Direct,57,483.89,0.3500,17928.12,8201.16
O-00428,2025-07-16,C-0318,US,US East,Hardware,Partner,14,1339.91,0.3394,12391.72,12506.34
O-00429,2025-07-16,C-0626,EU,DACH,Hardware,Partner,1,1818.10,0.3500,1181.76,1246.57
O-00430,2025-07-16,C-0159,EU,Southern Europe,Hardware,Direct,17,887.08,0.3500,9802.23,10084.74
O-00431,2025-07-17,C-0153,EU,DACH,Hardware,Online,7,4181.55,0.2441,22124.42,19817.00
O-00432,2025-07-17,C-0432,APAC,ANZ,Hardware,Partner,12,3414.49,0.3500,26633.02,27739.80
O-00433,2025-07-17,C-0041,US,US Central,Software,Partner,35,835.66,0.3500,19011.26,8873.90
O-00434,2025-07-17,C-0198,EU,Southern Europe,Services,Direct,16,373.19,0.3500,3881.18,3726.40
O-00435,2025-07-17,C-0659,EU,Benelux & Nordics,Software,Online,90,613.16,0.2689,40346.06,17171.10
O-00436,2025-07-17,C-0403,EU,DACH,Services,Partner,24,187.46,0.3500,2924.38,2842.32
O-00437,2025-07-17,C-0577,US,US East,Services,Partner,9,238.48,0.3500,1395.11,1338.48
O-00438,2025-07-17,C-0285,US,US West,Software,Partner,73,729.38,0.3500,34609.08,16199.43
O-00439,2025-07-17,C-0024,EU,UK & Ireland,Software,Partner,5,539.71,0.3379,1786.66,833.65
O-00440,2025-07-17,C-0126,EU,UK & Ireland,Software,Direct,62,459.32,0.3500,18510.60,8711.62
O-00441,2025-07-17,C-0763,APAC,ANZ,Services,Partner,44,230.34,0.3390,6698.81,6212.80
O-00442,2025-07-17,C-0740,APAC,ANZ,Services,Partner,10,622.46,0.3500,4045.99,3978.40
O-00443,2025-07-17,C-0063,EU,UK & Ireland,Services,Partner,11,343.34,0.3500,2454.88,2312.97
O-00444,2025-07-17,C-0398,EU,DACH,Support & CS,Online,6,647.03,0.2481,2918.95,2186.28
O-00445,2025-07-17,C-0574,EU,Southern Europe,Services,Partner,15,577.18,0.3500,5627.50,5490.00
O-00446,2025-07-17,C-0595,EU,Benelux & Nordics,Support & CS,Partner,5,972.67,0.3500,3161.18,2732.00
O-00447,2025-07-17,C-0206,APAC,Japan,Software,Direct,65,824.90,0.3500,34852.03,16390.40
O-00448,2025-07-17,C-0667,US,US West,Hardware,Online,3,2276.91,0.2380,5205.03,4500.12
O-00449,2025-07-17,C-0560,EU,UK & Ireland,Hardware,Partner,1,4163.31,0.3500,2706.15,2830.67
O-00450,2025-07-17,C-0646,EU,DACH,Hardware,Direct,2,1189.39,0.3500,1546.21,1564.60
O-00451,2025-07-17,C-0363,EU,DACH,Software,Partner,84,488.16,0.3368,27194.33,12310.20
O-00452,2025-07-17,C-0179,EU,DACH,Software,Partner,89,383.75,0.3500,22199.94,10129.09
O-00453,2025-07-17,C-0722,US,US East,Services,Partner,25,649.04,0.3500,10546.90,9875.25
O-00454,2025-07-17,C-0211,EU,UK & Ireland,Services,Partner,24,646.13,0.3500,10079.63,9690.48
O-00455,2025-07-17,C-0183,US,US East,Services,Partner,21,191.35,0.3500,2611.93,2491.65
O-00456,2025-07-17,C-0566,US,US West,Software,Partner,33,176.19,0.3307,3891.45,1705.11
O-00457,2025-07-17,C-0471,US,US East,Support & CS,Partner,12,736.60,0.3500,5745.48,4670.16
O-00458,2025-07-17,C-0440,EU,UK & Ireland,Software,Partner,17,357.37,0.3470,3966.94,1809.65
O-00459,2025-07-18,C-0575,US,US West,Hardware,Partner,13,3215.90,0.3309,27972.08,27479.14
O-00460,2025-07-18,C-0424,EU,Benelux & Nordics,Hardware,Direct,12,3519.76,0.3500,27454.13,28325.52
O-00461,2025-07-18,C-0523,US,US West,Services,Partner,34,541.14,0.3481,11994.36,10919.10
O-00462,2025-07-18,C-0249,EU,DACH,Hardware,Direct,14,1615.18,0.3500,14698.14,15490.02
O-00463,2025-07-18,C-0138,EU,DACH,Hardware,Online,10,1533.98,0.2392,11670.06,10496.70
O-00464,2025-07-18,C-0537,EU,UK & Ireland,Services,Partner,27,346.49,0.3500,6080.90,5992.65
O-00465,2025-07-18,C-0050,EU,Southern Europe,Software,Partner,63,579.80,0.3500,23742.81,11079.81
O-00466,2025-07-18,C-0227,US,US East,Software,Partner,54,536.61,0.3386,19164.85,8811.18
O-00467,2025-07-18,C-0537,EU,UK & Ireland,Software,Online,90,851.77,0.2576,56911.40,23465.70
O-00468,2025-07-18,C-0126,EU,UK & Ireland,Support & CS,Partner,4,1513.36,0.3500,3934.74,3450.24
O-00469,2025-07-18,C-0121,US,US East,Hardware,Direct,5,1083.13,0.3500,3520.17,3457.40
O-00470,2025-07-18,C-0213,APAC,Southeast Asia,Services,Online,45,612.24,0.2745,19989.27,16697.70
O-00471,2025-07-18,C-0093,US,US West,Hardware,Partner,2,387.43,0.3496,503.94,517.56
O-00472,2025-07-18,C-0387,US,US Central,Software,Partner,120,402.73,0.3500,31412.94,14277.60
O-00473,2025-07-18,C-0703,EU,DACH,Services,Partner,6,468.51,0.3500,1827.19,1722.00
O-00474,2025-07-18,C-0306,APAC,Japan,Software,Partner,18,211.45,0.3500,2473.97,1149.48
O-00475,2025-07-18,C-0029,US,US West,Hardware,Online,7,1803.01,0.2579,9365.63,8432.06
O-00476,2025-07-18,C-0568,APAC,ANZ,Support & CS,Partner,8,576.16,0.3494,2998.94,2559.52
O-00477,2025-07-18,C-0366,US,US West,Software,Partner,95,589.70,0.3490,36472.56,16405.55
O-00478,2025-07-18,C-0158,US,US West,Support & CS,Partner,11,1714.06,0.3500,12255.53,10273.89
O-00479,2025-07-18,C-0148,EU,Benelux & Nordics,Software,Direct,37,83.26,0.3500,2002.40,957.56
O-00480,2025-07-18,C-0491,US,US East,Hardware,Partner,7,2530.48,0.3500,11513.68,11535.65
O-00481,2025-07-18,C-0139,EU,UK & Ireland,Hardware,Direct,15,2178.36,0.3500,21239.01,22273.95
O-00482,2025-07-18,C-0187,EU,Benelux & Nordics,Hardware,Direct,8,3012.28,0.3500,15663.86,16394.16
O-00483,2025-07-18,C-0169,EU,Benelux & Nordics,Support & CS,Direct,2,1725.99,0.3500,2243.79,1892.06
O-00484,2025-07-18,C-0224,US,US West,Software,Partner,61,646.14,0.3500,25619.45,11556.45
O-00485,2025-07-18,C-0660,EU,Benelux & Nordics,Hardware,Partner,2,1198.47,0.3500,1558.01,1584.56
O-00486,2025-07-18,C-0587,EU,UK & Ireland,Hardware,Partner,13,2338.65,0.3300,20368.44,20404.28
O-00487,2025-07-18,C-0712,EU,Southern Europe,Hardware,Direct,10,3889.58,0.3500,25282.27,25340.80
O-00488,2025-07-18,C-0712,EU,Southern Europe,Support & CS,Partner,11,644.10,0.3500,4605.32,3931.62
O-00489,2025-07-18,C-0767,US,US East,Software,Partner,91,359.98,0.3500,21292.82,9599.59
O-00490,2025-07-19,C-0794,APAC,ANZ,Services,Partner,10,205.93,0.3372,1364.84,1303.90
O-00491,2025-07-19,C-0216,APAC,Japan,Software,Partner,27,430.08,0.3500,7547.90,3591.00
O-00492,2025-07-19,C-0608,APAC,Greater China,Software,Online,54,316.95,0.2796,12329.62,5243.94
